TRAVEL_ID,VISIT_AREA_NM,SIDO,GUNGU,VISIT_AREA_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,RESIDENCE_TIME_MIN,REVISIT_YN,VISIT_AREA_ID,TRAVELER_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM
c_c009200,무령왕릉,충청남도,공주시,2.0,4.0,4.0,4.0,30.0,0,2210270004.0,c009200,3,여,30,4,2,1,1,2,3,3,3,5,1.0,2,0
c_c009200,연미산자연미술공원,충청남도,공주시,1.0,4.0,4.0,4.0,60.0,0,2210260002.0,c009200,3,여,30,4,2,1,1,2,3,3,3,5,1.0,2,0
c_c003030,광한루원,전라북도,남원시,8.0,5.0,5.0,5.0,60.0,0,2210020006.0,c003030,2,남,40,7,1,3,2,6,2,3,3,6,3.0,1,3
c_c000653,전주한옥마을,전라북도,전주시,7.0,5.0,5.0,5.0,150.0,1,2208200007.0,c000653,22,남,20,4,3,3,7,5,3,3,5,3,1.0,3,0
c_c013652,엑스포과학공원,대전광역시,유성구,6.0,5.0,5.0,5.0,30.0,0,2211060002.0,c013652,21,여,20,4,3,1,3,3,5,5,6,6,3.0,3,7
c_c013652,한밭수목원,대전광역시,서구,1.0,5.0,5.0,5.0,90.0,0,2211060001.0,c013652,21,여,20,4,3,1,3,3,5,5,6,6,3.0,3,7
c_c008914,공세리성지,충청남도,아산시,2.0,5.0,5.0,5.0,60.0,0,2210280004.0,c008914,2,남,50,8,2,3,2,4,3,2,6,3,3.0,4,1
c_c008914,피나클랜드 수목원,충청남도,아산시,1.0,4.0,4.0,4.0,120.0,0,2210280003.0,c008914,2,남,50,8,2,3,2,4,3,2,6,3,3.0,4,1
c_c002886,대전오월드,대전광역시,중구,6.0,4.0,4.0,4.0,180.0,0,2209290002.0,c002886,2,여,20,2,2,3,1,4,6,4,5,2,7.0,1,0
c_c002886,엑스포과학공원,대전광역시,유성구,6.0,5.0,4.0,5.0,120.0,0,2209290004.0,c002886,2,여,20,2,2,3,1,4,6,4,5,2,7.0,1,0
c_c002886,국립중앙과학관,대전광역시,유성구,3.0,5.0,5.0,5.0,90.0,0,2209280007.0,c002886,2,여,20,2,2,3,1,4,6,4,5,2,7.0,1,0
c_c002886,옛터민속박물관,대전광역시,동구,2.0,4.0,2.0,3.0,30.0,0,2209280006.0,c002886,2,여,20,2,2,3,1,4,6,4,5,2,7.0,1,0
c_c000485,녹테마레,전라남도,여수시,6.0,5.0,5.0,5.0,120.0,0,2208210001.0,c000485,21,남,50,8,5,2,1,2,3,6,4,7,2.0,4,2
c_c000485,여수해상케이블카 자산정류장,전라남도,여수시,6.0,5.0,5.0,5.0,90.0,0,2208200003.0,c000485,21,남,50,8,5,2,1,2,3,6,4,7,2.0,4,2
c_c000485,이순신광장,전라남도,여수시,2.0,4.0,4.0,4.0,90.0,0,2208210002.0,c000485,21,남,50,8,5,2,1,2,3,6,4,7,2.0,4,2
c_c000485,고소동벽화마을,전라남도,여수시,7.0,5.0,5.0,5.0,60.0,0,2208220001.0,c000485,21,남,50,8,5,2,1,2,3,6,4,7,2.0,4,2
c_c003183,여수세계박람회장,전라남도,여수시,3.0,4.0,2.0,4.0,60.0,0,2209300007.0,c003183,21,여,20,4,5,2,1,3,2,2,2,5,9.0,8,1
c_c003183,싱싱게장마을,전라남도,여수시,7.0,5.0,5.0,5.0,30.0,1,2210010002.0,c003183,21,여,20,4,5,2,1,3,2,2,2,5,9.0,8,1
c_c003183,이순신광장,전라남도,여수시,2.0,2.0,5.0,5.0,60.0,1,2209300006.0,c003183,21,여,20,4,5,2,1,3,2,2,2,5,9.0,8,1
c_c003183,보성녹차밭,전라남도,보성군,1.0,5.0,5.0,5.0,90.0,1,2209300004.0,c003183,21,여,20,4,5,2,1,3,2,2,2,5,9.0,8,1
c_c003183,여수해양레일바이크,전라남도,여수시,13.0,5.0,5.0,5.0,90.0,0,2210010004.0,c003183,21,여,20,4,5,2,1,3,2,2,2,5,9.0,8,1
c_c006352,수덕사,충청남도,예산군,1.0,3.0,3.0,3.0,30.0,1,2210290003.0,c006352,1,여,30,6,4,5,5,5,4,4,5,5,1.0,1,0
c_c006352,윤봉길의사기념관,충청남도,예산군,2.0,3.0,3.0,3.0,30.0,0,2210290002.0,c006352,1,여,30,6,4,5,5,5,4,4,5,5,1.0,1,0
c_c002278,금성관,전라남도,나주시,2.0,5.0,5.0,5.0,30.0,0,2209170005.0,c002278,23,여,30,3,2,2,6,1,2,4,2,5,3.0,4,5
c_c003223,전주난장,전라북도,전주시,3.0,5.0,5.0,5.0,60.0,0,2210020006.0,c003223,3,남,20,5,4,1,2,4,4,4,2,4,1.0,1,1
c_c003223,신흥동일본식가옥,전라북도,군산시,2.0,1.0,1.0,1.0,30.0,0,2210040003.0,c003223,3,남,20,5,4,1,2,4,4,4,2,4,1.0,1,1
c_c003223,전주한옥마을,전라북도,전주시,7.0,4.0,5.0,5.0,60.0,0,2210020007.0,c003223,3,남,20,5,4,1,2,4,4,4,2,4,1.0,1,1
c_c003223,경기전,전라북도,전주시,2.0,3.0,4.0,3.0,30.0,0,2210020004.0,c003223,3,남,20,5,4,1,2,4,4,4,2,4,1.0,1,1
c_c003223,광한루원,전라북도,남원시,2.0,4.0,1.0,4.0,60.0,0,2210010006.0,c003223,3,남,20,5,4,1,2,4,4,4,2,4,1.0,1,1
c_c011568,딜라이트 담양,전라남도,담양군,3.0,5.0,3.0,5.0,60.0,0,2211010005.0,c011568,6,여,20,2,1,1,1,3,4,7,1,7,3.0,2,1
c_c011568,메타프로방스,전라남도,담양군,6.0,2.0,2.0,3.0,30.0,0,2211010006.0,c011568,6,여,20,2,1,1,1,3,4,7,1,7,3.0,2,1
c_c011568,죽녹원,전라남도,담양군,2.0,5.0,5.0,5.0,60.0,0,2211020002.0,c011568,6,여,20,2,1,1,1,3,4,7,1,7,3.0,2,1
c_c011568,담양관방제림,전라남도,담양군,1.0,5.0,5.0,5.0,60.0,0,2211010008.0,c011568,6,여,20,2,1,1,1,3,4,7,1,7,3.0,2,1
c_c011568,메타세쿼이아 가로수길,전라남도,담양군,7.0,5.0,5.0,5.0,60.0,0,2211010007.0,c011568,6,여,20,2,1,1,1,3,4,7,1,7,3.0,2,1
c_c012243,의림지,충청북도,제천시,1.0,5.0,5.0,5.0,60.0,0,2210290004.0,c012243,22,여,30,5,2,2,4,3,3,3,2,6,1.0,2,1
c_c009696,아쿠아플라넷 여수,전라남도,여수시,6.0,5.0,4.0,4.0,120.0,1,2210300005.0,c009696,2,여,30,5,3,2,2,4,4,3,5,5,3.0,5,3
c_c009696,여수세계박람회장,전라남도,여수시,1.0,5.0,5.0,5.0,60.0,0,2210310002.0,c009696,2,여,30,5,3,2,2,4,4,3,5,5,3.0,5,3
c_c009696,여수세계박람회 빅오,전라남도,여수시,8.0,5.0,3.0,4.0,60.0,0,2210300007.0,c009696,2,여,30,5,3,2,2,4,4,3,5,5,3.0,5,3
c_c003267,순천만국가정원,전라남도,순천시,1.0,5.0,5.0,5.0,120.0,0,2210090003.0,c003267,11,여,30,4,4,2,3,1,4,1,4,7,3.0,2,3
c_c003267,순천만국가정원,전라남도,순천시,1.0,5.0,5.0,5.0,30.0,0,2210090001.0,c003267,11,여,30,4,4,2,3,1,4,1,4,7,3.0,2,3
c_c003267,순천만습지,전라남도,순천시,1.0,5.0,5.0,5.0,120.0,0,2210090002.0,c003267,11,여,30,4,4,2,3,1,4,1,4,7,3.0,2,3
c_c014297,독립기념관,충청남도,천안시,2.0,4.0,5.0,5.0,150.0,1,2211130003.0,c014297,3,여,30,4,2,2,2,3,4,3,4,5,8.0,3,1
c_c002446,곡성섬진강기차마을,전라남도,곡성군,7.0,4.0,4.0,4.0,210.0,1,2209290005.0,c002446,2,여,20,2,3,5,5,3,3,4,2,6,3.0,4,1
c_c009193,궁남지,충청남도,부여군,2.0,4.0,4.0,4.0,30.0,0,2210290004.0,c009193,25,여,30,8,4,3,3,1,7,2,1,7,3.0,2,1
c_c009645,장태산자연휴양림,대전광역시,서구,1.0,5.0,5.0,5.0,150.0,0,2210290007.0,c009645,27,남,20,4,3,1,3,6,2,2,7,2,3.0,4,7
a_a001916,충주호종댕이길,충청북도,충주시,7.0,5.0,5.0,5.0,60.0,0,2210030004.0,a001916,8,여,30,5,2,3,2,5,3,4,6,3,2.0,3,1
c_c002843,스플라스 워터파크,충청남도,예산군,6.0,4.0,2.0,3.0,270.0,0,2209250003.0,c002843,2,여,30,1,4,4,4,4,4,5,5,4,1.0,4,3
c_c005553,죽녹원,전라남도,담양군,2.0,5.0,5.0,5.0,60.0,0,2210100003.0,c005553,4,여,20,4,1,1,1,4,4,4,4,4,2.0,10,0
c_c009028,경기전,전라북도,전주시,2.0,5.0,5.0,5.0,60.0,0,2211060004.0,c009028,3,남,30,6,1,1,1,1,1,1,1,1,1.0,1,3
c_c009028,전주난장,전라북도,전주시,13.0,1.0,5.0,5.0,120.0,0,2211060005.0,c009028,3,남,30,6,1,1,1,1,1,1,1,1,1.0,1,3
c_c009262,메타세쿼이아 가로수길,전라남도,담양군,1.0,3.0,3.0,3.0,60.0,1,2210250004.0,c009262,2,여,20,4,2,6,2,5,4,6,2,4,2.0,1,1
c_c009282,장태산자연휴양림,대전광역시,서구,1.0,4.0,4.0,3.0,150.0,0,2211050004.0,c009282,28,여,60,1,4,6,2,4,4,6,2,3,1.0,1,1
c_c002308,담양관방제림,전라남도,담양군,1.0,5.0,5.0,5.0,30.0,0,2209080004.0,c002308,23,여,20,4,6,1,1,2,4,4,6,6,3.0,1,1
c_c002308,죽녹원,전라남도,담양군,2.0,5.0,5.0,5.0,60.0,0,2209080003.0,c002308,23,여,20,4,6,1,1,2,4,4,6,6,3.0,1,1
c_c002308,메타프로방스,전라남도,담양군,6.0,3.0,2.0,1.0,30.0,0,2209080005.0,c002308,23,여,20,4,6,1,1,2,4,4,6,6,3.0,1,1
c_c014185,대전오월드,대전광역시,중구,6.0,5.0,5.0,5.0,300.0,1,2211130002.0,c014185,2,남,30,4,2,1,1,6,6,2,6,5,10.0,3,3
c_c011753,경기전,전라북도,전주시,2.0,5.0,5.0,5.0,30.0,1,2211060003.0,c011753,3,여,20,3,3,2,2,2,2,6,4,7,1.0,4,2
c_c011753,전주한옥마을,전라북도,전주시,7.0,5.0,5.0,5.0,30.0,1,2211050007.0,c011753,3,여,20,3,3,2,2,2,2,6,4,7,1.0,4,2
c_c011753,전주덕진공원,전라북도,전주시,1.0,5.0,5.0,5.0,30.0,1,2211050005.0,c011753,3,여,20,3,3,2,2,2,2,6,4,7,1.0,4,2
c_c009318,동학사계곡,충청남도,공주시,1.0,5.0,5.0,5.0,30.0,1,2211040002.0,c009318,22,여,20,2,2,2,4,2,3,4,3,7,2.0,1,0
c_c000050,천리포수목원,충청남도,태안군,1.0,4.0,5.0,4.0,90.0,0,2208060004.0,c000050,1,남,30,3,6,1,4,2,1,4,5,6,3.0,1,2
c_c000050,엑스포공원,대전광역시,유성구,6.0,5.0,5.0,5.0,30.0,1,2208060011.0,c000050,1,남,30,3,6,1,4,2,1,4,5,6,3.0,1,2
c_c002680,전주한옥마을,전라북도,전주시,7.0,3.0,4.0,4.0,30.0,1,2210040003.0,c002680,3,여,30,4,3,2,2,1,4,4,1,3,3.0,1,1
c_c002680,오목대,전라북도,전주시,2.0,2.0,1.0,2.0,30.0,0,2210040001.0,c002680,3,여,30,4,3,2,2,1,4,4,1,3,3.0,1,1
c_c002680,전동성당,전라북도,전주시,2.0,3.0,3.0,4.0,30.0,0,2210030004.0,c002680,3,여,30,4,3,2,2,1,4,4,1,3,3.0,1,1
c_c002680,광한루원,전라북도,남원시,2.0,5.0,5.0,5.0,90.0,0,2210020005.0,c002680,3,여,30,4,3,2,2,1,4,4,1,3,3.0,1,1
c_c002989,전주한옥마을,전라북도,전주시,7.0,5.0,4.0,4.0,30.0,1,2210010004.0,c002989,22,여,20,5,2,1,1,2,1,2,3,2,3.0,3,1
c_c004602,한밭수목원,대전광역시,서구,1.0,3.0,3.0,3.0,60.0,1,2210030002.0,c004602,2,남,20,5,2,2,3,2,4,5,2,4,2.0,1,1
c_c004602,둔산선사유적지,대전광역시,서구,2.0,4.0,3.0,3.0,30.0,0,2210030005.0,c004602,2,남,20,5,2,2,3,2,4,5,2,4,2.0,1,1
c_c003167,여수세계박람회 빅오,전라남도,여수시,3.0,3.0,3.0,3.0,60.0,0,2209280006.0,c003167,3,여,20,3,4,1,1,3,5,5,5,6,7.0,3,0
c_c003167,테디베어뮤지엄 여수,전라남도,여수시,3.0,3.0,3.0,3.0,60.0,0,2209280004.0,c003167,3,여,20,3,4,1,1,3,5,5,5,6,7.0,3,0
c_c003167,순천만국가정원,전라남도,순천시,1.0,3.0,3.0,3.0,90.0,0,2209270004.0,c003167,3,여,20,3,4,1,1,3,5,5,5,6,7.0,3,0
c_c003167,낙안읍성민속마을,전라남도,순천시,7.0,4.0,3.0,4.0,120.0,0,2209290001.0,c003167,3,여,20,3,4,1,1,3,5,5,5,6,7.0,3,0
c_c003167,유월드루지테마파크,전라남도,여수시,6.0,4.0,3.0,3.0,60.0,0,2209280003.0,c003167,3,여,20,3,4,1,1,3,5,5,5,6,7.0,3,0
c_c003167,순천만습지,전라남도,순천시,1.0,4.0,3.0,4.0,60.0,0,2209270005.0,c003167,3,여,20,3,4,1,1,3,5,5,5,6,7.0,3,0
c_c006072,전북대학교 전주캠퍼스,전라북도,전주시,7.0,5.0,5.0,5.0,60.0,1,2210170004.0,c006072,6,여,60,3,6,6,6,6,6,4,6,2,2.0,1,0
c_c006072,전북대학교 전주캠퍼스,전라북도,전주시,7.0,5.0,5.0,5.0,90.0,1,2210170008.0,c006072,6,여,60,3,6,6,6,6,6,4,6,2,2.0,1,0
c_c005694,메타프로방스,전라남도,담양군,6.0,5.0,5.0,5.0,60.0,0,2210150004.0,c005694,1,여,40,4,6,4,4,3,5,6,6,5,1.0,1,4
c_c005694,죽녹원,전라남도,담양군,2.0,5.0,5.0,5.0,60.0,0,2210150003.0,c005694,1,여,40,4,6,4,4,3,5,6,6,5,1.0,1,4
c_c005727,한밭수목원,대전광역시,서구,1.0,4.0,4.0,4.0,180.0,1,2210080003.0,c005727,22,여,20,3,2,2,2,3,6,5,1,6,3.0,2,3
c_c002053,전라남도 산림자원연구소,전라남도,나주시,1.0,4.0,4.0,4.0,60.0,0,2209240003.0,c002053,2,남,20,2,3,2,2,2,3,3,5,5,3.0,1,1
c_c002053,빛가람전망대,전라남도,나주시,1.0,3.0,3.0,3.0,30.0,0,2209240006.0,c002053,2,남,20,2,3,2,2,2,3,3,5,5,3.0,1,1
c_c006291,외암민속마을,충청남도,아산시,7.0,3.0,3.0,3.0,30.0,0,2210140005.0,c006291,10,여,30,5,2,4,5,3,4,5,3,5,3.0,2,2
c_c003381,이순신광장,전라남도,여수시,7.0,4.0,3.0,4.0,60.0,0,2210120004.0,c003381,23,여,20,1,6,2,3,4,5,3,7,3,3.0,2,3
c_c003381,아쿠아플라넷 여수,전라남도,여수시,6.0,4.0,4.0,5.0,120.0,0,2210110001.0,c003381,23,여,20,1,6,2,3,4,5,3,7,3,3.0,2,3
c_c003381,여수해상케이블카 자산정류장,전라남도,여수시,6.0,4.0,2.0,4.0,60.0,0,2210110003.0,c003381,23,여,20,1,6,2,3,4,5,3,7,3,3.0,2,3
c_c009429,유림공원,대전광역시,유성구,8.0,3.0,2.0,3.0,60.0,0,2210260003.0,c009429,22,여,20,2,4,2,2,4,4,4,2,6,5.0,5,1
c_c009744,함평엑스포공원,전라남도,함평군,6.0,4.0,4.0,4.0,90.0,0,2210310003.0,c009744,9,여,20,1,2,6,2,2,2,2,6,2,7.0,4,0
c_c012359,의좋은형제공원,충청남도,예산군,1.0,3.0,3.0,3.0,90.0,1,2211050003.0,c012359,6,남,40,6,2,4,1,5,6,4,2,7,3.0,2,3
c_c003809,공산성,충청남도,공주시,1.0,4.0,3.0,3.0,60.0,1,2210260005.0,c003809,22,남,20,4,3,2,2,1,1,4,1,7,1.0,10,1
c_c005637,상당산성,충청북도,청주시,2.0,5.0,5.0,5.0,90.0,1,2210080003.0,c005637,3,여,30,4,2,2,2,2,3,2,6,6,1.0,3,0
c_c008816,김대중컨벤션센터,광주광역시,서구,3.0,4.0,4.0,4.0,30.0,0,2210300005.0,c008816,1,여,50,7,4,4,2,2,3,2,3,4,3.0,2,3
c_c000502,만리포해수욕장,충청남도,태안군,1.0,5.0,5.0,5.0,120.0,0,2208210004.0,c000502,6,남,20,4,2,2,2,7,4,2,6,2,1.0,3,0
c_c012336,금강보행교,세종시,세종시,7.0,5.0,5.0,5.0,60.0,0,2211060003.0,c012336,2,남,30,5,2,2,5,5,4,4,2,5,2.0,4,3
c_c012336,국립세종수목원,세종시,세종시,1.0,5.0,5.0,5.0,60.0,1,2211060001.0,c012336,2,남,30,5,2,2,5,5,4,4,2,5,2.0,4,3
c_c008899,한밭수목원,대전광역시,서구,1.0,5.0,5.0,5.0,90.0,0,2210290006.0,c008899,22,여,30,4,1,1,7,7,7,6,3,2,1.0,4,2
c_c004019,의림지,충청북도,제천시,1.0,5.0,5.0,5.0,60.0,0,2210030003.0,c004019,22,여,30,4,3,4,2,3,6,3,2,6,7.0,1,1
c_c002497,낙안읍성민속마을,전라남도,순천시,7.0,3.0,3.0,4.0,60.0,0,2209170006.0,c002497,23,남,20,2,3,1,1,3,2,5,4,5,1.0,6,0
c_c002497,순천만습지,전라남도,순천시,1.0,4.0,4.0,4.0,60.0,0,2209170007.0,c002497,23,남,20,2,3,1,1,3,2,5,4,5,1.0,6,0
c_c002497,순천만국가정원,전라남도,순천시,1.0,3.0,4.0,4.0,90.0,0,2209170004.0,c002497,23,남,20,2,3,1,1,3,2,5,4,5,1.0,6,0
c_c012456,밧개해수욕장,충청남도,태안군,1.0,5.0,5.0,5.0,120.0,0,2210290008.0,c012456,11,남,30,4,6,4,2,3,4,5,5,3,2.0,5,1
c_c012456,신두리해안사구,충청남도,태안군,1.0,5.0,5.0,5.0,60.0,0,2210300002.0,c012456,11,남,30,4,6,4,2,3,4,5,5,3,2.0,5,1
c_c005634,여수 해양공원,전라남도,여수시,1.0,4.0,5.0,3.0,30.0,1,2210080006.0,c005634,2,여,20,6,2,7,1,3,4,4,5,2,3.0,1,1
c_c005634,여수예술랜드,전라남도,여수시,6.0,5.0,4.0,5.0,120.0,0,2210080003.0,c005634,2,여,20,6,2,7,1,3,4,4,5,2,3.0,1,1
c_c000435,전주한옥마을,전라북도,전주시,7.0,4.0,4.0,4.0,60.0,1,2208220005.0,c000435,23,여,20,2,3,2,2,3,5,3,2,4,3.0,5,1
c_c000435,전동성당,전라북도,전주시,2.0,4.0,4.0,4.0,30.0,1,2208220007.0,c000435,23,여,20,2,3,2,2,3,5,3,2,4,3.0,5,1
c_c000435,경기전,전라북도,전주시,2.0,4.0,4.0,4.0,30.0,1,2208220006.0,c000435,23,여,20,2,3,2,2,3,5,3,2,4,3.0,5,1
c_c000408,소노문단양 오션플레이,충청북도,단양군,6.0,5.0,5.0,5.0,330.0,1,2209030001.0,c000408,2,남,30,5,4,1,1,1,4,4,2,4,3.0,2,5
c_c000408,단양다누리센터 아쿠아리움,충청북도,단양군,6.0,5.0,5.0,5.0,60.0,1,2209040001.0,c000408,2,남,30,5,4,1,1,1,4,4,2,4,3.0,2,5
c_c002507,계족산 황톳길,대전광역시,대덕구,1.0,5.0,5.0,5.0,90.0,1,2209190004.0,c002507,23,여,40,7,4,4,5,1,2,3,3,5,2.0,2,0
c_c010108,나주영상테마파크,전라남도,나주시,6.0,4.0,4.0,4.0,30.0,0,2210290003.0,c010108,3,여,20,4,7,3,1,1,4,7,7,7,3.0,1,1
c_c010108,국립나주박물관,전라남도,나주시,2.0,4.0,4.0,4.0,30.0,0,2210290002.0,c010108,3,여,20,4,7,3,1,1,4,7,7,7,3.0,1,1
c_c007423,둔산선사유적지,대전광역시,서구,2.0,4.0,4.0,4.0,30.0,0,2210260003.0,c007423,1,남,20,4,7,5,4,2,2,5,2,2,2.0,5,0
c_c000187,남원시립김병종미술관,전라북도,남원시,3.0,5.0,5.0,5.0,30.0,0,2208230001.0,c000187,26,여,20,2,4,1,1,3,4,4,2,6,2.0,2,3
c_c003338,벽골제,전라북도,김제시,1.0,4.0,4.0,5.0,60.0,0,2210020005.0,c003338,9,남,20,4,2,3,1,5,3,3,5,2,3.0,1,2
c_c009375,화엄사,전라남도,구례군,2.0,5.0,5.0,5.0,90.0,0,2211030003.0,c009375,3,여,30,4,2,2,6,2,2,6,2,6,1.0,3,2
c_c009389,독립기념관,충청남도,천안시,2.0,5.0,5.0,5.0,240.0,1,2210300004.0,c009389,6,여,30,5,4,5,2,4,4,4,6,6,1.0,1,1
c_c003200,한밭수목원,대전광역시,서구,1.0,3.0,3.0,3.0,60.0,0,2210010009.0,c003200,22,여,20,4,2,2,2,3,3,3,3,5,3.0,1,2
c_c003200,대전시립미술관,대전광역시,서구,3.0,4.0,2.0,4.0,120.0,0,2210020005.0,c003200,22,여,20,4,2,2,2,3,3,3,3,5,3.0,1,2
c_c013235,고수동굴,충청북도,단양군,1.0,3.0,3.0,4.0,60.0,0,2211070005.0,c013235,5,남,20,4,2,3,3,4,4,5,3,5,1.0,5,0
c_c010857,의좋은형제공원,충청남도,예산군,1.0,4.0,3.0,3.0,30.0,0,2211050004.0,c010857,6,여,40,8,6,3,4,1,2,6,2,6,1.0,2,0
c_c002948,야미도,전라북도,군산시,1.0,4.0,4.0,4.0,30.0,0,2209230008.0,c002948,22,여,40,3,3,6,3,4,2,2,6,7,1.0,1,0
c_c002948,선유도해수욕장,전라북도,군산시,1.0,4.0,3.0,4.0,30.0,0,2209230004.0,c002948,22,여,40,3,3,6,3,4,2,2,6,7,1.0,1,0
c_c000414,경기전,전라북도,전주시,2.0,5.0,5.0,5.0,90.0,0,2208190003.0,c000414,23,여,20,3,3,2,3,2,5,4,7,5,3.0,1,3
c_c005281,황태마을,충청남도,아산시,7.0,5.0,5.0,5.0,30.0,0,2210070002.0,c005281,10,여,50,1,1,7,7,3,1,4,1,4,2.0,2,1
c_c011608,담양관방제림,전라남도,담양군,6.0,4.0,4.0,4.0,90.0,1,2211050003.0,c011608,2,여,20,3,4,2,3,1,1,2,2,6,3.0,1,2
c_c002384,전주덕진공원,전라북도,전주시,1.0,5.0,4.0,4.0,30.0,1,2209280011.0,c002384,3,여,30,2,2,3,5,4,5,5,2,6,3.0,12,2
c_c002384,전주한옥마을,전라북도,전주시,7.0,5.0,4.0,4.0,180.0,1,2209280007.0,c002384,3,여,30,2,2,3,5,4,5,5,2,6,3.0,12,2
c_c002384,경기전,전라북도,전주시,2.0,5.0,4.0,4.0,30.0,1,2209280005.0,c002384,3,여,30,2,2,3,5,4,5,5,2,6,3.0,12,2
c_c008274,파라다이스스파도고,충청남도,아산시,6.0,5.0,5.0,5.0,180.0,0,2210290005.0,c008274,10,여,20,1,2,3,5,2,2,6,7,6,1.0,2,1
c_c008274,신정호유원지,충청남도,아산시,1.0,4.0,4.0,5.0,30.0,0,2210300007.0,c008274,10,여,20,1,2,3,5,2,2,6,7,6,1.0,2,1
c_c008274,신정호유원지,충청남도,아산시,1.0,4.0,4.0,4.0,30.0,0,2210300005.0,c008274,10,여,20,1,2,3,5,2,2,6,7,6,1.0,2,1
c_c005360,만성리검은모래해변,전라남도,여수시,1.0,4.0,3.0,4.0,60.0,1,2210290002.0,c005360,4,남,20,2,2,2,1,3,2,3,5,4,2.0,5,2
c_c005854,신흥동일본식가옥,전라북도,군산시,2.0,2.0,4.0,4.0,30.0,0,2210310003.0,c005854,3,남,30,3,3,1,2,4,3,4,6,6,7.0,1,0
c_c005854,경암동철길마을,전라북도,군산시,7.0,4.0,4.0,4.0,30.0,1,2210310008.0,c005854,3,남,30,3,3,1,2,4,3,4,6,6,7.0,1,0
c_c002637,엑스포과학공원,대전광역시,유성구,6.0,4.0,3.0,3.0,60.0,0,2209250003.0,c002637,23,여,20,1,2,7,5,6,6,6,6,7,2.0,3,1
c_c002952,나주영상테마파크,전라남도,나주시,6.0,3.0,3.0,3.0,120.0,0,2209240001.0,c002952,12,여,40,4,2,2,2,2,3,4,3,7,3.0,1,1
c_c002952,전라남도 산림자원연구소,전라남도,나주시,1.0,5.0,5.0,5.0,60.0,0,2209240003.0,c002952,12,여,40,4,2,2,2,2,3,4,3,7,3.0,1,1
c_c002408,청남대,충청북도,청주시,2.0,5.0,5.0,5.0,90.0,0,2209250003.0,c002408,3,여,30,3,3,4,2,4,4,5,3,2,9.0,1,1
c_c011604,유월드루지테마파크,전라남도,여수시,6.0,5.0,5.0,5.0,90.0,0,2210290003.0,c011604,2,남,20,4,6,6,2,2,2,6,2,6,3.0,4,3
c_c011604,여수해상케이블카,전라남도,여수시,6.0,4.0,4.0,4.0,90.0,1,2210290004.0,c011604,2,남,20,4,6,6,2,2,2,6,2,6,3.0,4,3
c_c014239,피나클랜드 수목원,충청남도,아산시,1.0,4.0,3.0,4.0,180.0,0,2211130004.0,c014239,2,여,30,3,2,2,2,2,2,2,1,7,3.0,1,2
c_c005676,국립중앙과학관,대전광역시,유성구,3.0,5.0,5.0,5.0,90.0,0,2210090005.0,c005676,6,남,20,5,2,2,2,5,3,5,2,5,1.0,1,0
c_c005725,전주덕진공원,전라북도,전주시,1.0,4.0,4.0,4.0,30.0,1,2211010005.0,c005725,1,여,20,2,2,2,2,5,5,2,5,6,2.0,3,0
c_c000806,단양다누리센터 아쿠아리움,충청북도,단양군,6.0,5.0,5.0,5.0,60.0,0,2208230001.0,c000806,5,남,20,2,6,1,2,2,1,6,1,1,3.0,2,3
c_c000806,만천하스카이워크,충청북도,단양군,13.0,3.0,4.0,4.0,30.0,0,2208230005.0,c000806,5,남,20,2,6,1,2,2,1,6,1,1,3.0,2,3
c_c012020,전주향교,전라북도,전주시,2.0,4.0,3.0,4.0,30.0,0,2210290010.0,c012020,3,여,40,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,경기전,전라북도,전주시,2.0,3.0,3.0,3.0,30.0,0,2210290003.0,c012020,3,여,40,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,전동성당,전라북도,전주시,2.0,4.0,3.0,3.0,60.0,0,2210290004.0,c012020,3,여,40,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,전주덕진공원,전라북도,전주시,1.0,4.0,3.0,3.0,30.0,0,2210290014.0,c012020,3,여,40,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,한국도로공사 전주수목원,전라북도,전주시,1.0,5.0,4.0,5.0,30.0,0,2210290012.0,c012020,3,여,40,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c012020,오목대,전라북도,전주시,2.0,4.0,3.0,4.0,30.0,0,2210290009.0,c012020,3,여,40,3,1,7,4,7,4,6,1,4,3.0,3,1
c_c006049,청남대,충청북도,청주시,1.0,4.0,4.0,4.0,120.0,0,2210090003.0,c006049,22,여,40,7,2,4,1,2,3,1,2,7,3.0,2,2
c_c005830,한밭수목원,대전광역시,서구,1.0,5.0,5.0,5.0,30.0,0,2210120008.0,c005830,6,여,30,5,5,2,4,1,4,2,7,4,1.0,1,0
c_c005830,대전신세계 아트앤사이언스,대전광역시,유성구,3.0,3.0,3.0,3.0,30.0,0,2210120009.0,c005830,6,여,30,5,5,2,4,1,4,2,7,4,1.0,1,0
