TRAVEL_ID,TRAVEL_MISSION_PRIORITY,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,sido_gungu_list
c_c002347,28,여,30,5,2,6,3,5,7,5,6,3,5.0,1,0,['충청남도+예산군']
c_c011517,1,남,20,2,6,1,4,6,6,6,7,5,7.0,1,0,['대전광역시+유성구']
c_c005115,8,여,60,4,1,7,2,1,1,4,5,4,1.0,2,3,['전라남도+곡성군']
c_c004641,3,여,20,3,2,6,5,1,4,4,6,3,4.0,5,0,['전라북도+전주시']
c_c000496,8,여,20,2,1,7,1,1,7,4,6,1,1.0,3,2,['전라남도+담양군']
c_c013908,22,여,20,4,3,3,3,4,4,5,2,6,3.0,2,1,['충청남도+보령시']
c_c001699,5,남,20,1,3,2,1,4,2,6,6,4,3.0,3,1,['충청남도+보령시']
c_c002076,2,남,30,5,3,2,3,5,5,5,2,4,3.0,1,2,['전라북도+전주시']
c_c009934,1,여,20,3,3,4,4,4,2,6,6,7,2.0,1,0,['대전광역시+유성구']
a_a003321,3,여,30,4,4,2,2,6,5,1,4,7,1.0,3,3,['충청남도+천안시']
c_c013891,2,여,20,4,2,2,1,1,1,4,2,6,3.0,1,1,['전라남도+순천시']
c_c009336,3,여,30,4,3,4,5,4,2,4,3,6,8.0,2,0,['전라북도+전주시']
c_c002620,2,여,20,5,2,1,1,1,4,2,1,7,4.0,1,1,['충청남도+보령시']
c_c011323,3,남,30,4,1,1,7,5,1,2,7,3,4.0,2,1,['전라북도+군산시']
c_c003962,5,여,30,4,2,4,3,5,5,6,6,4,7.0,3,1,['충청북도+제천시']
c_c003386,22,여,20,4,6,2,2,4,5,3,5,7,3.0,1,1,['전라남도+여수시']
c_c006295,2,여,20,2,2,1,1,3,2,2,7,5,1.0,1,1,['대전광역시+서구']
c_c012671,3,여,50,6,1,1,1,1,1,2,6,3,6.0,5,1,['전라북도+정읍시']
c_c009299,3,남,30,5,2,3,2,5,6,2,7,4,8.0,2,3,['전라북도+군산시']
c_c004549,3,여,30,5,3,3,3,3,3,3,3,5,2.0,1,2,['충청남도+부여군']
c_c004658,3,남,50,11,2,4,6,2,3,6,2,5,2.0,1,2,['전라북도+부안군']
c_c002878,21,여,20,4,2,1,2,1,4,3,5,5,2.0,1,1,['충청북도+제천시']
c_c001509,8,남,30,4,1,1,2,4,1,7,5,6,3.0,1,1,"['충청남도+태안군', '충청남도+당진시']"
c_c000657,23,여,40,5,3,4,2,5,6,2,2,5,1.0,2,3,['충청남도+보령시']
c_c007844,6,남,20,1,2,1,7,7,1,4,6,1,3.0,1,1,"['전라북도+전주시', '대전광역시+유성구']"
c_c003387,28,여,40,1,1,1,2,6,1,3,6,6,1.0,6,0,['충청북도+보은군']
c_c003788,2,여,20,3,4,6,1,3,5,2,2,6,2.0,2,2,['전라남도+순천시']
c_c001185,10,여,40,2,1,4,1,4,4,5,1,1,1.0,2,4,['충청남도+부여군']
c_c002897,22,여,30,4,1,5,2,6,2,6,1,7,1.0,1,1,"['충청북도+제천시', '충청북도+단양군']"
c_c003605,8,여,30,4,4,4,4,4,4,4,4,4,3.0,6,5,['충청북도+괴산군']
c_c002264,22,여,20,2,2,3,2,4,3,2,6,4,1.0,1,0,['충청남도+서산시']
c_c002258,3,여,20,2,3,1,1,3,3,6,6,4,1.0,1,1,['충청북도+청주시']
c_c001689,22,남,30,4,2,6,2,5,2,2,6,6,1.0,6,1,"['충청남도+예산군', '충청남도+서산시', '충청남도+당진시']"
c_c011135,3,여,40,1,2,5,2,4,4,3,3,5,1.0,3,2,['전라북도+전주시']
c_c003677,3,여,20,2,2,1,1,3,4,5,4,7,1.0,3,0,['충청남도+공주시']
c_c006703,3,여,20,4,1,2,1,1,1,1,7,1,2.0,4,1,"['전라남도+담양군', '광주광역시+남구']"
c_c009230,22,여,20,4,2,2,2,2,2,4,3,4,2.0,1,0,['세종시+세종시']
c_c006274,5,여,20,12,4,1,1,6,7,4,1,7,1.0,3,3,['충청북도+단양군']
c_c006844,22,남,40,7,3,1,2,3,2,2,1,2,2.0,3,3,['충청북도+제천시']
c_c004032,2,여,60,4,4,7,4,1,4,4,7,1,1.0,2,5,['전라남도+순천시']
c_c012780,22,여,30,4,1,1,1,4,7,1,7,4,1.0,2,1,['충청남도+보령시']
c_c007656,3,남,40,5,3,2,4,4,3,3,2,4,7.0,1,3,['전라남도+담양군']
c_c011889,2,여,20,1,3,2,1,4,4,5,2,7,7.0,1,0,['전라남도+순천시']
c_c002500,6,남,30,4,3,5,6,2,4,4,3,4,7.0,1,0,['세종시+세종시']
c_c006092,1,남,50,6,3,6,2,2,2,2,2,5,1.0,3,0,['광주광역시+서구']
c_c007590,10,여,20,3,2,2,2,6,2,3,2,6,2.0,6,1,['충청남도+아산시']
c_c005736,2,남,20,1,2,1,2,6,2,1,3,2,2.0,8,0,['대전광역시+유성구']
c_c004190,1,여,20,4,5,1,2,2,4,3,6,1,1.0,1,1,['대전광역시+서구']
c_c003242,25,여,20,1,4,1,2,1,4,4,3,7,1.0,3,0,['전라북도+전주시']
c_c008249,9,여,60,3,6,6,7,4,4,6,5,2,1.0,2,1,['전라남도+장성군']
c_c005740,1,여,30,4,1,1,2,1,1,1,2,1,1.0,2,1,['충청남도+공주시']
c_c008234,5,여,20,6,4,1,3,3,2,1,4,5,7.0,3,1,['충청북도+단양군']
c_c012003,12,여,30,5,2,2,2,2,3,3,2,6,1.0,3,1,['대전광역시+서구']
c_c008860,3,여,40,3,3,4,2,4,2,2,2,4,6.0,1,0,['충청북도+보은군']
c_c006469,9,남,20,2,2,1,2,2,4,2,3,6,1.0,4,0,"['전라남도+순천시', '전라남도+여수시']"
c_c008701,11,여,30,1,4,6,5,3,6,6,5,5,8.0,1,1,['전라남도+담양군']
c_c008813,4,남,40,12,6,2,2,4,6,2,2,7,5.0,24,1,['세종시+세종시']
c_c002310,23,남,20,3,5,2,3,2,2,3,6,2,2.0,1,0,['전라남도+담양군']
c_c008632,3,여,30,5,1,6,2,3,6,6,6,6,1.0,1,0,['충청남도+공주시']
c_c012023,28,남,20,4,1,1,3,4,3,4,6,5,9.0,1,2,['전라북도+정읍시']
c_c003140,11,여,60,1,2,3,6,2,3,6,3,3,3.0,1,4,['충청남도+서천군']
c_c005783,9,여,30,4,2,4,4,1,4,4,2,2,3.0,2,2,['전라북도+부안군']
c_c001567,3,여,30,4,2,1,1,1,7,4,3,5,3.0,2,4,['경상북도+문경시']
c_c006344,2,여,20,4,2,2,2,1,1,6,1,2,1.0,3,1,['전라북도+고창군']
c_c012744,11,남,40,6,2,2,2,3,4,4,4,4,6.0,1,3,['전라북도+순창군']
c_c002977,3,여,30,4,2,1,4,3,3,5,7,2,2.0,10,1,['충청남도+공주시']
c_c002125,22,여,30,5,2,3,1,5,6,6,7,6,1.0,10,1,['충청남도+아산시']
c_c004958,11,여,40,1,1,7,2,4,3,6,6,5,1.0,3,2,['충청남도+공주시']
a_a000777,21,남,30,7,4,2,2,4,1,3,6,2,3.0,1,1,['전라남도+순천시']
c_c009066,3,여,30,3,2,4,2,5,5,2,2,6,4.0,3,0,['충청남도+천안시']
c_c006210,3,여,30,1,3,1,2,2,4,4,1,6,1.0,1,1,['충청남도+아산시']
c_c014395,22,여,30,4,4,4,4,4,3,4,2,4,3.0,1,2,['전라남도+담양군']
c_c014245,2,여,20,5,4,2,3,2,4,3,1,6,3.0,2,1,['전라남도+순천시']
c_c014426,9,남,30,5,3,3,3,3,1,5,5,7,5.0,4,0,['전라남도+화순군']
c_c005496,21,여,20,2,2,4,2,1,4,4,2,7,2.0,1,1,['전라남도+순천시']
c_c007627,3,여,30,4,1,5,5,6,6,2,7,3,8.0,2,1,"['전라북도+군산시', '전라북도+익산시']"
c_c000058,3,남,50,2,6,6,5,5,4,6,5,6,7.0,2,1,"['충청남도+부여군', '경상남도+진주시']"
c_c002060,5,여,30,4,1,1,4,1,3,4,1,5,1.0,1,2,['충청북도+단양군']
c_c005205,1,남,20,1,4,5,5,3,4,5,5,5,9.0,1,1,['대전광역시+중구']
c_c006741,6,여,40,2,2,2,2,4,2,2,5,1,2.0,3,3,['충청남도+서천군']
c_c009145,9,여,40,3,1,4,3,5,5,3,2,7,8.0,2,2,['전라북도+고창군']
c_c002743,1,여,30,1,6,2,2,1,4,6,2,4,1.0,2,2,['전라북도+전주시']
c_c001816,22,여,30,5,2,2,4,4,2,4,2,6,7.0,2,1,"['충청북도+충주시', '충청북도+제천시']"
c_c006124,6,여,50,1,3,3,4,3,3,4,2,5,1.0,2,1,['충청남도+태안군']
c_c000373,2,여,40,1,3,1,4,2,4,6,1,6,2.0,4,2,['충청북도+단양군']
a_a006465,3,여,20,4,4,2,1,1,2,3,2,7,3.0,5,3,['충청남도+서산시']
c_c011531,22,남,50,4,1,3,5,3,3,6,3,6,2.0,1,1,['충청북도+충주시']
c_c004643,3,남,40,5,1,1,2,2,4,3,4,5,3.0,2,3,['전라북도+전주시']
c_c011351,22,여,20,4,4,1,1,1,4,4,1,7,7.0,6,1,"['대전광역시+서구', '대전광역시+동구']"
c_c005941,5,여,30,4,3,5,1,5,3,1,1,3,7.0,1,0,"['충청북도+제천시', '충청북도+단양군']"
c_c003474,2,남,40,1,2,3,3,3,2,4,4,5,6.0,5,3,['충청북도+제천시']
c_c010850,3,여,20,5,2,3,1,7,7,5,6,5,3.0,1,1,['충청북도+충주시']
c_c012230,3,여,20,3,1,1,1,5,7,1,7,5,5.0,20,0,['광주광역시+동구']
c_c011966,6,남,30,5,2,1,1,6,1,1,7,7,1.0,2,1,['전라북도+전주시']
c_c000272,2,남,20,1,5,1,5,4,3,4,7,4,3.0,1,1,"['대전광역시+서구', '대전광역시+유성구']"
c_c008843,9,여,30,3,3,3,4,4,3,4,3,7,6.0,2,1,['전라남도+함평군']
c_c011413,2,여,30,4,2,6,1,2,6,1,3,6,2.0,1,0,['세종시+세종시']
c_c011924,26,여,30,3,3,1,2,5,5,4,2,6,3.0,1,1,['충청북도+제천시']
c_c002444,9,여,20,4,4,4,6,4,2,4,2,4,1.0,3,1,['전라북도+전주시']
c_c005632,2,여,20,4,3,2,4,3,2,4,6,3,1.0,2,1,['세종시+세종시']
c_c007706,2,여,30,6,2,5,1,3,6,7,6,5,7.0,1,0,['전라북도+전주시']
c_c012136,12,여,30,5,1,1,1,2,3,1,2,2,3.0,5,2,['대전광역시+동구']
c_c013525,21,여,30,4,2,2,2,4,2,2,3,5,6.0,2,0,['전라남도+화순군']
c_c002311,3,여,40,1,2,2,6,4,4,6,6,6,8.0,1,3,['충청남도+공주시']
c_c013776,22,여,20,2,6,1,1,2,6,2,6,5,3.0,1,1,['전라북도+전주시']
c_c001407,23,여,20,5,2,1,3,2,1,2,4,5,2.0,2,2,['전라남도+여수시']
c_c007582,3,남,30,6,1,1,6,2,1,3,2,5,2.0,2,1,['전라북도+전주시']
c_c006845,21,여,30,4,2,7,2,2,5,3,2,6,1.0,1,1,['대전광역시+서구']
a_a006271,3,남,50,8,4,1,1,1,1,1,1,6,8.0,4,1,['충청남도+아산시']
c_c012053,22,여,30,4,4,2,2,2,6,5,2,5,1.0,3,0,['전라남도+순천시']
c_c009047,2,남,30,5,1,1,1,5,5,5,6,3,2.0,2,3,['전라북도+전주시']
c_c003853,2,여,20,4,5,4,5,4,5,5,5,5,6.0,3,1,['세종시+세종시']
c_c001362,21,여,30,7,2,1,5,2,2,2,3,4,9.0,1,2,['충청북도+제천시']
c_c008987,2,남,50,5,1,7,1,1,7,1,4,7,2.0,1,1,['대전광역시+유성구']
c_c002502,25,여,30,1,2,6,4,6,4,4,7,7,3.0,1,1,['충청남도+태안군']
c_c002243,23,여,20,4,3,2,1,4,3,3,2,6,1.0,4,1,['전라북도+전주시']
c_c009488,9,여,30,3,7,1,1,1,1,1,2,7,1.0,2,0,['전라남도+강진군']
c_c005125,4,남,20,4,2,2,4,1,5,2,2,2,9.0,4,1,['전라북도+전주시']
c_c002797,2,남,30,4,4,2,1,1,3,2,5,3,1.0,2,0,['대전광역시+서구']
c_c004031,21,남,30,5,5,3,2,2,3,6,7,7,3.0,4,1,['전라남도+순천시']
c_c009007,27,남,20,4,4,2,2,5,6,6,6,4,1.0,1,1,['충청남도+아산시']
c_c003315,8,여,30,3,4,2,1,5,5,3,3,6,5.0,1,3,"['충청남도+서천군', '충청남도+보령시']"
c_c008859,22,여,30,5,2,6,2,4,2,2,2,6,1.0,1,0,['충청북도+청주시']
c_c002986,21,여,30,4,2,2,1,6,6,6,2,6,1.0,15,4,"['전라남도+담양군', '전라북도+군산시', '전라북도+고창군', '전라북도+부안군']"
c_c004314,25,여,20,4,2,2,1,5,5,5,3,6,7.0,3,0,['전라북도+익산시']
c_c003135,3,여,30,5,1,1,1,4,4,1,4,1,1.0,1,0,"['경상북도+문경시', '충청북도+청주시']"
c_c001835,5,여,40,2,4,4,4,4,4,4,4,4,8.0,1,2,['전라북도+김제시']
c_c012319,3,여,30,4,4,3,4,1,3,4,1,6,1.0,3,0,['충청남도+공주시']
c_c011641,2,여,20,4,3,4,1,5,4,5,3,7,2.0,1,1,['전라남도+담양군']
c_c005708,22,여,20,4,4,3,1,1,6,6,7,5,2.0,2,1,['충청남도+천안시']
a_a012449,24,여,50,3,2,2,1,2,2,2,2,3,7.0,5,1,"['충청북도+제천시', '충청북도+단양군']"
c_c012828,21,여,20,1,2,2,2,5,2,3,6,1,3.0,1,2,"['전라남도+순천시', '전라남도+여수시']"
c_c014392,22,여,30,4,1,2,2,3,3,2,3,3,1.0,1,3,['전라남도+순천시']
c_c011229,24,여,20,4,1,1,1,4,1,1,1,7,3.0,3,1,['전라북도+전주시']
c_c001873,2,여,40,1,1,4,2,3,6,2,6,4,8.0,4,3,['전라북도+전주시']
c_c008808,3,여,60,6,5,1,2,3,5,6,6,7,8.0,4,3,['대전광역시+유성구']
c_c010947,3,여,40,2,4,5,2,2,6,6,2,6,3.0,3,3,['충청남도+아산시']
c_c009358,6,남,40,10,2,3,3,4,5,4,5,3,1.0,1,3,['충청북도+제천시']
c_c014332,3,여,20,2,3,2,1,7,4,2,2,4,2.0,4,0,['전라북도+익산시']
d_d006707,3,여,30,4,3,2,3,4,3,5,5,7,3.0,1,1,['충청북도+충주시']
c_c013920,3,여,30,4,1,1,3,2,4,2,6,6,3.0,4,1,['충청남도+아산시']
c_c001282,23,여,20,5,1,3,3,1,3,4,2,7,2.0,4,3,['전라남도+여수시']
c_c012479,3,여,30,3,1,1,1,1,4,4,1,4,2.0,1,1,['전라북도+전주시']
c_c001739,22,여,20,1,3,5,5,2,2,6,3,6,1.0,5,1,['전라남도+여수시']
c_c011725,4,남,30,4,6,4,3,4,5,5,5,3,3.0,3,3,['전라북도+전주시']
c_c000450,1,남,50,4,3,1,2,7,4,6,3,5,9.0,2,1,['전라남도+여수시']
c_c002781,2,남,30,4,1,1,1,7,5,4,3,4,2.0,15,2,['전라북도+부안군']
c_c004552,22,남,20,3,1,1,1,4,4,3,3,7,7.0,6,0,"['충청남도+논산시', '충청남도+아산시']"
c_c004072,2,남,20,4,2,1,1,6,5,4,1,6,3.0,2,1,['전라북도+임실군']
c_c002591,2,여,30,5,2,5,2,5,5,2,2,2,2.0,1,2,['전라북도+고창군']
c_c002099,7,남,30,4,1,1,1,1,4,2,6,6,2.0,4,0,['전라남도+여수시']
c_c005379,22,남,30,3,2,1,1,3,4,7,7,7,3.0,2,1,['충청남도+아산시']
c_c005696,1,여,20,4,3,1,3,3,3,6,6,6,1.0,1,0,['전라북도+전주시']
c_c003330,4,남,30,4,2,3,3,5,5,3,5,5,1.0,1,1,"['전라남도+순천시', '전라남도+여수시']"
c_c003638,1,여,20,4,4,3,6,4,5,6,6,3,2.0,1,0,['전라북도+전주시']
c_c003253,8,여,20,5,1,1,1,1,7,4,1,7,1.0,2,1,['충청남도+태안군']
c_c001152,8,여,30,7,1,3,1,4,2,2,4,7,2.0,3,1,['경기도+수원시']
c_c011842,2,여,20,2,2,1,1,1,1,5,7,1,2.0,5,0,['전라남도+담양군']
c_c008783,12,여,40,5,2,2,2,6,6,3,2,5,9.0,2,3,"['충청북도+제천시', '충청북도+단양군']"
c_c009017,1,여,30,4,2,7,2,3,2,1,7,1,3.0,10,1,['대전광역시+서구']
c_c008659,6,여,40,3,7,1,1,3,7,7,1,7,1.0,1,3,['충청북도+단양군']
c_c010917,3,여,40,5,2,4,1,1,4,1,3,4,8.0,2,2,['충청남도+천안시']
c_c004555,1,남,20,1,2,1,7,1,5,1,1,7,2.0,1,0,['전라남도+여수시']
c_c008693,6,여,40,1,4,5,2,4,6,2,6,2,8.0,4,1,['충청남도+부여군']
c_c004401,6,남,40,5,2,2,1,6,6,1,6,6,2.0,4,2,['전라남도+여수시']
c_c000743,22,여,30,4,2,1,1,5,5,2,2,4,3.0,2,1,"['충청남도+태안군', '충청남도+보령시']"
c_c003108,2,남,40,1,2,2,3,5,3,6,3,6,3.0,1,2,"['전라남도+순천시', '전라남도+여수시']"
c_c001363,2,여,30,1,1,1,1,1,4,7,1,7,3.0,1,6,['전라북도+무주군']
c_c008953,4,여,20,5,5,1,1,6,7,1,7,4,7.0,1,0,['충청북도+청주시']
c_c013785,22,여,40,6,4,1,2,1,2,2,2,7,1.0,2,0,['대전광역시+서구']
c_c003734,8,남,20,4,2,1,1,4,3,2,3,3,2.0,2,3,['전라남도+여수시']
c_c011677,3,남,60,8,2,2,2,3,3,4,2,3,1.0,4,1,['충청남도+아산시']
c_c009687,2,남,30,4,6,1,2,2,6,6,5,1,9.0,7,2,['전라북도+전주시']
c_c002895,9,여,20,5,2,1,1,2,4,2,6,5,1.0,4,1,['충청남도+태안군']
c_c014404,12,남,30,3,2,2,7,3,2,6,3,5,3.0,2,2,['충청남도+아산시']
c_c008934,9,여,30,4,3,2,3,3,3,3,4,5,2.0,1,1,['전라남도+목포시']
c_c001846,22,여,20,2,4,1,2,6,6,7,6,7,3.0,4,1,['전라북도+전주시']
c_c001759,11,남,40,6,3,4,3,4,4,6,5,5,3.0,4,3,['충청남도+서산시']
c_c001049,21,남,30,3,7,6,4,6,3,5,6,3,3.0,1,1,['전라북도+전주시']
c_c014360,6,여,40,4,1,1,1,3,1,7,6,6,5.0,2,0,['충청남도+당진시']
c_c001781,2,여,30,4,4,1,2,3,4,3,2,5,1.0,2,2,['광주광역시+북구']
c_c011624,23,여,20,4,2,1,6,1,1,2,4,5,9.0,3,1,['충청남도+천안시']
c_c009527,3,여,20,5,4,3,3,2,5,4,3,5,1.0,1,1,['전라북도+전주시']
c_c009935,2,여,20,4,6,3,2,2,5,2,2,7,3.0,2,1,['전라북도+전주시']
c_c013178,3,남,40,4,4,4,4,4,4,4,4,4,2.0,1,3,['전라북도+익산시']
c_c011664,2,여,30,2,1,2,2,7,7,3,6,5,1.0,2,2,['충청북도+단양군']
c_c014424,22,여,20,1,1,1,1,1,4,1,7,7,3.0,1,1,['전라북도+전주시']
c_c009387,6,여,40,5,1,1,5,3,3,5,3,6,3.0,1,1,['충청북도+괴산군']
c_c013342,4,여,30,2,4,6,2,3,3,4,3,5,1.0,3,1,['전라북도+부안군']
c_c004046,3,남,50,4,2,2,4,2,4,2,2,3,8.0,3,2,['충청남도+예산군']
c_c002191,4,여,20,4,4,1,3,2,1,6,3,7,3.0,1,1,['전라남도+여수시']
c_c001797,26,여,20,5,2,2,1,2,4,3,6,7,3.0,6,2,['전라북도+군산시']
c_c011970,22,여,20,4,4,1,2,4,4,5,4,5,5.0,1,0,['충청북도+충주시']
c_c009483,4,여,30,4,4,5,5,2,3,5,2,4,3.0,6,1,['전라북도+전주시']
c_c011696,3,여,20,2,4,2,2,4,5,6,6,4,9.0,1,1,['충청남도+공주시']
c_c012224,2,남,30,1,4,2,1,4,7,1,6,3,3.0,6,1,['전라남도+목포시']
c_c003388,11,여,30,4,5,4,2,3,5,6,6,6,3.0,1,10,['전라북도+전주시']
c_c005600,2,남,20,1,4,2,2,5,3,6,2,7,3.0,5,1,['전라북도+고창군']
c_c004546,3,남,40,10,3,1,3,4,3,6,3,3,8.0,2,3,['전라북도+군산시']
c_c014282,3,남,30,5,2,1,2,4,4,6,7,4,1.0,1,0,['충청남도+공주시']
c_c013347,2,여,20,4,4,2,2,4,4,4,2,3,2.0,5,0,['전라북도+전주시']
c_c008991,3,남,50,10,4,2,3,3,3,3,2,5,2.0,2,0,['충청남도+공주시']
c_c012857,8,여,20,3,1,1,1,2,6,6,3,7,1.0,1,0,['전라남도+순천시']
c_c011567,25,여,30,4,1,4,1,4,4,4,1,7,7.0,1,5,['전라남도+곡성군']
c_c002849,8,여,30,6,2,2,1,4,7,4,6,4,3.0,4,3,['충청남도+태안군']
c_c006351,2,남,30,6,4,1,1,4,4,4,2,6,3.0,6,2,['충청북도+제천시']
c_c005046,2,남,40,9,4,3,3,2,4,4,6,4,7.0,1,3,['충청남도+계룡시']
c_c001333,10,남,30,6,7,1,1,1,1,7,7,7,2.0,2,1,['충청남도+아산시']
c_c000192,2,남,20,3,3,3,3,5,3,5,3,2,6.0,1,3,"['전라남도+완도군', '전라남도+여수시', '전라남도+목포시']"
c_c010977,2,여,30,5,2,2,2,2,5,5,3,6,3.0,2,2,['대전광역시+중구']
c_c008878,3,여,50,5,1,6,1,4,4,3,2,1,6.0,1,1,"['충청남도+논산시', '충청남도+공주시']"
c_c008979,22,여,30,5,2,6,2,3,6,2,5,5,1.0,3,1,"['충청북도+제천시', '충청북도+단양군']"
c_c007852,8,여,50,2,4,4,6,5,6,5,5,2,3.0,6,3,['충청남도+아산시']
c_c005761,22,여,20,4,4,1,1,1,4,3,5,7,7.0,1,0,['전라북도+군산시']
c_c013763,3,여,50,1,1,7,7,4,1,7,4,1,2.0,1,1,['충청남도+공주시']
c_c013641,2,여,20,4,3,2,2,2,6,5,6,5,1.0,1,7,"['전라남도+담양군', '광주광역시+남구']"
c_c014318,1,여,20,4,3,4,3,4,3,4,4,6,2.0,3,1,['세종시+세종시']
c_c001277,25,여,40,6,2,3,3,5,5,2,2,2,3.0,3,3,['충청남도+보령시']
c_c001985,22,여,40,4,2,6,2,4,6,5,6,3,1.0,1,1,['충청북도+단양군']
c_c013052,22,여,20,3,4,1,2,2,2,1,1,6,3.0,1,6,['대전광역시+서구']
c_c013502,22,여,20,1,1,2,4,5,6,6,6,4,3.0,2,1,"['충청북도+제천시', '충청북도+단양군']"
c_c002823,3,여,30,4,1,1,1,4,4,4,4,4,8.0,10,1,['전라북도+전주시']
c_c012670,1,여,20,3,2,2,1,6,4,1,6,5,1.0,1,1,['전라북도+전주시']
c_c007941,23,여,30,5,4,5,3,2,2,2,5,5,1.0,1,1,['전라북도+전주시']
c_c008977,3,여,50,1,3,3,2,4,2,4,4,4,8.0,1,1,['충청남도+공주시']
c_c002389,1,여,30,4,2,2,2,1,2,2,6,4,1.0,1,2,['대전광역시+대덕구']
c_c013085,21,여,40,1,1,2,3,2,1,3,4,6,7.0,1,2,['충청남도+보령시']
c_c011684,3,여,50,7,2,2,2,3,3,5,6,3,1.0,4,1,"['전라남도+담양군', '전라남도+장성군']"
c_c012049,9,여,40,1,2,4,3,3,4,4,4,5,1.0,6,4,['전라남도+곡성군']
d_d000296,2,남,40,8,2,5,3,2,5,4,2,5,3.0,6,3,"['제주도+제주시', '제주도+서귀포시']"
d_d006390,5,여,20,4,4,2,5,3,3,6,3,7,1.0,4,2,['제주도+제주시']
d_d003854,8,남,40,6,2,1,1,4,4,2,4,2,1.0,1,0,['제주도+제주시']
d_d003259,22,여,20,4,2,2,2,1,2,2,2,5,2.0,1,1,['제주도+제주시']
d_d004837,22,여,20,2,3,4,1,3,4,5,5,5,2.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d003939,28,남,20,4,2,3,3,4,4,5,2,6,2.0,3,2,['제주도+서귀포시']
a_a007331,25,남,30,5,2,1,4,4,4,2,2,4,3.0,3,1,['경기도+안산시']
d_d009270,26,여,20,4,2,2,1,4,1,4,7,4,2.0,6,0,"['제주도+제주시', '제주도+서귀포시']"
d_d012397,6,남,30,3,2,4,2,4,2,3,7,4,1.0,2,0,['제주도+서귀포시']
d_d010399,21,여,20,2,3,1,3,4,6,5,3,6,1.0,1,0,['제주도+제주시']
b_b005639,24,남,30,7,2,2,1,2,1,4,2,3,10.0,2,1,['경상북도+울릉군']
d_d002079,2,여,50,4,1,4,1,3,1,1,1,6,6.0,1,0,['제주도+제주시']
d_d001192,5,여,30,5,2,1,1,3,6,2,7,6,1.0,3,0,"['제주도+제주시', '제주도+서귀포시']"
d_d002666,28,남,30,4,1,7,1,7,1,7,7,1,4.0,1,0,"['제주도+제주시', '제주도+서귀포시']"
d_d001585,27,여,20,4,4,6,1,2,6,7,7,7,7.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001041,22,여,50,1,4,2,6,3,2,5,1,6,2.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d005584,1,남,50,5,1,1,3,7,2,2,2,4,6.0,2,0,"['제주도+제주시', '제주도+서귀포시', '경상남도+거제시']"
d_d004914,2,여,20,4,2,1,5,3,6,2,6,7,1.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d009467,22,여,20,4,2,3,2,5,2,2,3,3,3.0,4,1,['제주도+제주시']
d_d005789,4,남,20,4,1,1,1,3,3,4,1,7,3.0,1,1,['제주도+제주시']
d_d001983,4,남,20,1,6,2,2,2,4,6,3,4,2.0,3,1,"['제주도+제주시', '제주도+서귀포시']"
d_d002808,1,여,30,4,3,6,6,3,2,6,2,2,1.0,2,2,"['제주도+제주시', '제주도+서귀포시']"
d_d007848,22,여,20,4,4,1,2,4,2,2,7,7,9.0,3,4,"['제주도+제주시', '제주도+서귀포시']"
d_d010245,22,여,30,5,2,7,2,1,4,4,5,7,1.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
a_a012239,23,여,30,3,7,2,3,1,3,5,7,7,3.0,4,2,['인천광역시+중구']
d_d003862,1,여,30,4,4,7,1,6,7,1,5,2,3.0,3,3,['제주도+제주시']
a_a001362,8,여,30,4,3,2,3,3,4,4,6,4,3.0,2,1,['인천광역시+강화군']
d_d004918,6,남,30,5,4,4,3,3,5,5,5,3,1.0,3,2,"['제주도+제주시', '제주도+서귀포시']"
b_b012228,6,여,30,3,4,4,4,3,4,4,3,6,1.0,2,1,['부산광역시+수영구']
d_d005498,21,남,40,4,2,7,2,4,5,5,2,7,9.0,4,1,['제주도+제주시']
d_d004179,22,여,20,5,3,1,1,3,6,5,2,7,3.0,1,1,['제주도+서귀포시']
a_a003310,23,여,40,4,1,4,1,4,4,2,1,6,2.0,1,3,['인천광역시+중구']
d_d001618,2,남,20,4,1,1,4,6,1,4,6,1,2.0,1,1,"['제주도+제주시', '제주도+서귀포시']"
d_d010328,22,여,20,3,6,1,3,3,5,6,6,3,2.0,4,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001178,23,여,40,1,3,1,3,1,2,5,5,4,2.0,4,0,"['제주도+제주시', '제주도+서귀포시']"
d_d006063,12,남,50,11,1,4,1,4,1,2,1,5,9.0,2,4,['제주도+제주시']
d_d001925,5,여,30,3,3,3,3,2,3,5,2,4,2.0,3,3,['제주도+서귀포시']
d_d007774,6,남,20,3,1,1,1,4,6,4,6,3,2.0,2,1,"['제주도+제주시', '제주도+서귀포시']"
d_d001331,21,여,50,1,2,2,1,5,2,2,5,6,3.0,3,3,"['제주도+제주시', '제주도+서귀포시']"
